"SampleID","TaxaID","N_Taxa","file_taxatrans","file_attributes","Match_Official","PHYLUM","SUBPHYLUM","CLASS","SUBCLASS","ORDER","FAMILY","FFG","TOLVAL","HABIT","NONTARGET"
"410797-9/7/23","Corydalidae",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Megaloptera","Corydalidae","PR",4.9,"CN",FALSE
"410797-9/7/23","Decapoda",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","Crustacea","Crustacea","","Decapoda","Decapoda","CG",6.4,"",FALSE
"410797-9/7/23","Elmidae",16,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Coleoptera","Elmidae","CG",4,"CN",FALSE
"410797-9/7/23","Gerridae",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Hemiptera","Gerridae","PR",5.7,"SK",FALSE
"410797-9/7/23","Gyrinidae",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Coleoptera","Gyrinidae","PR",4.1,"SW",FALSE
"410797-9/7/23","Haliplidae",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Coleoptera","Haliplidae","SH",7.3,"",FALSE
"410797-9/7/23","Helicopsychidae",6,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Trichoptera","Helicopsychidae","SC",2,"BU",FALSE
"410797-9/7/23","Heptageniidae",29,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Ephemeroptera","Heptageniidae","SC",1.9,"CN",FALSE
"410797-9/7/23","Hydracarina",4,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Arachnida","","","","PR",5.5,"",FALSE
"410797-9/7/23","Hydropsychidae",17,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Trichoptera","Hydropsychidae","CF",2.7,"CN",FALSE
"410797-9/7/23","Isonychiidae",3,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Ephemeroptera","Isonychiidae","CF",2.8,"SW",FALSE
"410797-9/7/23","Isopoda",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","Crustacea","Crustacea","","Isopoda","","SH",7.6,"",FALSE
"410797-9/7/23","Lepidoptera",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Lepidoptera","","SH",4.6,"",FALSE
"410797-9/7/23","Leptoceridae",3,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Trichoptera","Leptoceridae","SH",3.6,"SP;SW",FALSE
"410797-9/7/23","Lymnaeidae",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Mollusca","","Gastropoda","","Basommatophora","Lymnaeidae","SC",6.4,"CB",FALSE
"410797-9/7/23","Nepidae",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Hemiptera","Nepidae","PR",7.4,"CB;CN",FALSE
"410797-9/7/23","Oligochaeta",2,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Annelida","","Oligochaeta","","Haplotaxida","","CG",NA,"BU",FALSE
"410797-9/7/23","Perlidae",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Plecoptera","Perlidae","PR",1.8,"CN",FALSE
"410797-9/7/23","Philopotamidae",3,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Trichoptera","Philopotamidae","CF",1.4,"CN",FALSE
"410797-9/7/23","Physidae",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Mollusca","","Gastropoda","","Basommatophora","Physidae","SC",8,"CB",FALSE
"410797-9/7/23","Pisidiidae",3,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Mollusca","","Bivalvia","","Veneroida","Pisidiidae","CF",6.6,"BU",FALSE
"410797-9/7/23","Pleuroceridae",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Mollusca","","Gastropoda","","Neotaenioglossa","Pleuroceridae","SC",3.6,"CB",FALSE
"410797-9/7/23","Polycentropodidae",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Trichoptera","Polycentropodidae","PR",5.5,"CN",FALSE
"410797-9/7/23","Psephenidae",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Coleoptera","Psephenidae","SH;SC",3.9,"CN",FALSE
"410797-9/7/23","Simuliidae",46,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Diptera","Simulidae","CF",4.2,"CN",FALSE
"410797-9/7/23","Tricorythidae",42,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Ephemeroptera","Tricorythidae","CG",NA,"",FALSE
"410797-9/7/23","Turbellaria",4,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Platyhelminthes","","Turbellaria","","","","CG",NA,"",FALSE
"410797-9/7/23","Veliidae",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Hemiptera","Veliidae","PR",6.3,"SK",FALSE
"410838-8/30/23","Amphipoda",170,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","Crustacea","Crustacea","","Amphipoda","","SH",6.2,"",FALSE
"410838-8/30/23","Baetidae",2,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Ephemeroptera","Baetidae","CG",4.6,"CN;SW",FALSE
"410838-8/30/23","Calopterygidae",8,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Odonata","Calopterygidae","PR",6.1,"CB;CN",FALSE
"410838-8/30/23","Chironomidae",3,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Diptera","Chironomidae","CG",5.5,"",FALSE
"410838-8/30/23","Coenagrionidae",2,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Odonata","Coenagrionidae","PR",8.1,"CB;SP",FALSE
"410838-8/30/23","Decapoda",11,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","Crustacea","Crustacea","","Decapoda","Decapoda","CG",6.4,"",FALSE
"410838-8/30/23","Elmidae",21,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Coleoptera","Elmidae","CG",4,"CN",FALSE
"410838-8/30/23","Gerridae",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Hemiptera","Gerridae","PR",5.7,"SK",FALSE
"410838-8/30/23","Hirudinea",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Annelida","","Hirudinea","Hirudinea","","","PR",NA,"SP",FALSE
"410838-8/30/23","Hydropsychidae",35,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Trichoptera","Hydropsychidae","CF",2.7,"CN",FALSE
"410838-8/30/23","Isopoda",47,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","Crustacea","Crustacea","","Isopoda","","SH",7.6,"",FALSE
"410838-8/30/23","Oligochaeta",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Annelida","","Oligochaeta","","Haplotaxida","","CG",NA,"BU",FALSE
"410838-8/30/23","Pisidiidae",5,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Mollusca","","Bivalvia","","Veneroida","Pisidiidae","CF",6.6,"BU",FALSE
"410838-8/30/23","Simuliidae",2,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Diptera","Simulidae","CF",4.2,"CN",FALSE
"410838-8/30/23","Tipulidae",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Diptera","Tipulidae","CG",4,"BU",FALSE
"410838-8/30/23","Turbellaria",8,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Platyhelminthes","","Turbellaria","","","","CG",NA,"",FALSE
"410933-9/13/23","Aeshnidae",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Odonata","Aeshnidae","PR",5.7,"CB;CN",FALSE
"410933-9/13/23","Amphipoda",102,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","Crustacea","Crustacea","","Amphipoda","","SH",6.2,"",FALSE
"410933-9/13/23","Athericidae",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Diptera","Athericidae","PR",2,"SP",FALSE
"410933-9/13/23","Baetidae",35,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Ephemeroptera","Baetidae","CG",4.6,"CN;SW",FALSE
"410933-9/13/23","Calopterygidae",5,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Odonata","Calopterygidae","PR",6.1,"CB;CN",FALSE
"410933-9/13/23","Chironomidae",41,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Diptera","Chironomidae","CG",5.5,"",FALSE
"410933-9/13/23","Cordulegastridae",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Odonata","Cordulegastridae","PR",2.9,"BU",FALSE
"410933-9/13/23","Decapoda",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","Crustacea","Crustacea","","Decapoda","Decapoda","CG",6.4,"",FALSE
"410933-9/13/23","Dytiscidae",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Coleoptera","Dytiscidae","PR",6.2,"BU;SW",FALSE
"410933-9/13/23","Elmidae",18,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Coleoptera","Elmidae","CG",4,"CN",FALSE
"410933-9/13/23","Gerridae",5,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Hemiptera","Gerridae","PR",5.7,"SK",FALSE
"410933-9/13/23","Heptageniidae",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Ephemeroptera","Heptageniidae","SC",1.9,"CN",FALSE
"410933-9/13/23","Hydracarina",23,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Arachnida","","","","PR",5.5,"",FALSE
"410933-9/13/23","Hydrophilidae",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Coleoptera","Hydrophilidae","PR",5.4,"BU;SW",FALSE
"410933-9/13/23","Hydropsychidae",20,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Trichoptera","Hydropsychidae","CF",2.7,"CN",FALSE
"410933-9/13/23","Leptophlebiidae",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Ephemeroptera","Leptophlebiidae","CG",2.3,"CN;SW",FALSE
"410933-9/13/23","Limnephilidae",3,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Trichoptera","Limnephilidae","SH",2.8,"SP",FALSE
"410933-9/13/23","Oligochaeta",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Annelida","","Oligochaeta","","Haplotaxida","","CG",NA,"BU",FALSE
"410933-9/13/23","Physidae",5,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Mollusca","","Gastropoda","","Basommatophora","Physidae","SC",8,"CB",FALSE
"410933-9/13/23","Pisidiidae",5,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Mollusca","","Bivalvia","","Veneroida","Pisidiidae","CF",6.6,"BU",FALSE
"410933-9/13/23","Sialidae",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Megaloptera","Sialidae","PR",5.1,"BU",FALSE
"410933-9/13/23","Simuliidae",4,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Diptera","Simulidae","CF",4.2,"CN",FALSE
"410933-9/13/23","Tabanidae",2,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Diptera","Tabanidae","PR",6.3,"SP",FALSE
"410933-9/13/23","Tipulidae",4,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Diptera","Tipulidae","CG",4,"BU",FALSE
"410933-9/13/23","Veliidae",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Hemiptera","Veliidae","PR",6.3,"SK",FALSE
"410934-9/26/23","Aeshnidae",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Odonata","Aeshnidae","PR",5.7,"CB;CN",FALSE
"410934-9/26/23","Amphipoda",167,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","Crustacea","Crustacea","","Amphipoda","","SH",6.2,"",FALSE
"410934-9/26/23","Baetidae",6,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Ephemeroptera","Baetidae","CG",4.6,"CN;SW",FALSE
"410934-9/26/23","Calopterygidae",17,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Odonata","Calopterygidae","PR",6.1,"CB;CN",FALSE
"410934-9/26/23","Ceratopogonidae",2,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Diptera","Ceratopogonidae","PR",6.3,"BU;SP",FALSE
"410934-9/26/23","Chironomidae",16,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Diptera","Chironomidae","CG",5.5,"",FALSE
"410934-9/26/23","Corixidae",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Hemiptera","Corixidae","CG",8.2,"SW",FALSE
"410934-9/26/23","Culicidae",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Diptera","Culicidae","CF",8.1,"SW",FALSE
"410934-9/26/23","Decapoda",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","Crustacea","Crustacea","","Decapoda","Decapoda","CG",6.4,"",FALSE
"410934-9/26/23","Dixidae",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Diptera","Dixidae","CG",2.9,"SW",FALSE
"410934-9/26/23","Elmidae",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Coleoptera","Elmidae","CG",4,"CN",FALSE
"410934-9/26/23","Gerridae",2,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Hemiptera","Gerridae","PR",5.7,"SK",FALSE
"410934-9/26/23","Gyrinidae",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Coleoptera","Gyrinidae","PR",4.1,"SW",FALSE
"410934-9/26/23","Heptageniidae",5,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Ephemeroptera","Heptageniidae","SC",1.9,"CN",FALSE
"410934-9/26/23","Hirudinea",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Annelida","","Hirudinea","Hirudinea","","","PR",NA,"SP",FALSE
"410934-9/26/23","Hydrophilidae",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Coleoptera","Hydrophilidae","PR",5.4,"BU;SW",FALSE
"410934-9/26/23","Hydropsychidae",6,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Trichoptera","Hydropsychidae","CF",2.7,"CN",FALSE
"410934-9/26/23","Isopoda",9,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","Crustacea","Crustacea","","Isopoda","","SH",7.6,"",FALSE
"410934-9/26/23","Limnephilidae",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Trichoptera","Limnephilidae","SH",2.8,"SP",FALSE
"410934-9/26/23","Molannidae",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Trichoptera","Molannidae","SC",5.2,"SP",FALSE
"410934-9/26/23","Notonectidae",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Hemiptera","Notonectidae","PR",8.6,"SW",FALSE
"410934-9/26/23","Oligochaeta",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Annelida","","Oligochaeta","","Haplotaxida","","CG",NA,"BU",FALSE
"410934-9/26/23","Phryganeidae",2,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Trichoptera","Phryganeidae","SH",4.5,"CB;CN",FALSE
"410934-9/26/23","Physidae",2,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Mollusca","","Gastropoda","","Basommatophora","Physidae","SC",8,"CB",FALSE
"410934-9/26/23","Pisidiidae",2,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Mollusca","","Bivalvia","","Veneroida","Pisidiidae","CF",6.6,"BU",FALSE
"410934-9/26/23","Psychomyiidae",2,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Trichoptera","Psychomyiidae","SC",2.5,"CN",FALSE
"410934-9/26/23","Ptychopteridae",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Diptera","Ptychopteridae","CG",6,"BU",FALSE
"410934-9/26/23","Scirtidae",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Coleoptera","Scirtidae","SC",6,"CB",FALSE
"410934-9/26/23","Sialidae",3,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Megaloptera","Sialidae","PR",5.1,"BU",FALSE
"410934-9/26/23","Simuliidae",2,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Diptera","Simulidae","CF",4.2,"CN",FALSE
"410934-9/26/23","Tabanidae",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Diptera","Tabanidae","PR",6.3,"SP",FALSE
"410934-9/26/23","Tipulidae",2,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Diptera","Tipulidae","CG",4,"BU",FALSE
"410934-9/26/23","Veliidae",3,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Hemiptera","Veliidae","PR",6.3,"SK",FALSE
"410934-9/26/23","Viviparidae",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Mollusca","","Gastropoda","","Architaenioglossa","Viviparidae","SC",4.3,"CB",FALSE
"410935-7/27/23","Aeshnidae",6,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Odonata","Aeshnidae","PR",5.7,"CB;CN",FALSE
"410935-7/27/23","Amphipoda",75,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","Crustacea","Crustacea","","Amphipoda","","SH",6.2,"",FALSE
"410935-7/27/23","Ancylidae",2,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Mollusca","","Gastropoda","","Basommatophora","Ancylidae","SC",6.7,"CB;CN",FALSE
"410935-7/27/23","Baetidae",11,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Ephemeroptera","Baetidae","CG",4.6,"CN;SW",FALSE
"410935-7/27/23","Brachycentridae",3,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Trichoptera","Brachycentridae","CF",1,"CN",FALSE
"410935-7/27/23","Calopterygidae",14,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Odonata","Calopterygidae","PR",6.1,"CB;CN",FALSE
"410935-7/27/23","Ceratopogonidae",3,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Diptera","Ceratopogonidae","PR",6.3,"BU;SP",FALSE
"410935-7/27/23","Chironomidae",37,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Diptera","Chironomidae","CG",5.5,"",FALSE
"410935-7/27/23","Coenagrionidae",1,"MIEGLEtools_IBI_Taxa_Translator_20241122.csv","MIEGLEtools_IBI_Attributes_20241122.csv",TRUE,"Arthropoda","","Insecta","","Odonata","Coenagrionidae","PR",8.1,"CB;SP",FALSE
